Gene	Gene set name	Category
GRMZM2G063850	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G070863	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G128131	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G162688	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G163796	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G134806	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G025214	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G104769	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G144020	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G459811	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G804658	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G529313	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC185413.3_FG005	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC204061.3_FG004	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC204292.4_FG006	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC204573.3_FG003	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC209813.4_FG006	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC211737.3_FG012	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G006366	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G008109	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G012062	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G014499	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G026535	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G043190	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G047319	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G052365	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G057159	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G059165	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G073882	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G076417	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G107686	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G120085	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G121293	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G131177	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G132032	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G134219	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G143335	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G145242	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G147942	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G155003	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G157313	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G162453	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G163749	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G306143	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G306915	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G345622	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G349586	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G360501	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G377780	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G390358	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G412904	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G418985	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G429142	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G429842	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G437435	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G455283	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G462986	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G804271	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G837606	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G866706	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G883741	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G891371	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G108849	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G109595	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC193485.3_FG005	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC197446.3_FG009	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC208411.3_FG013	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G358898	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G866465	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC211738.4_FG005	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G824837	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC231741.1_FG001	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC233940.1_FG003	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G018950	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G020146	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G029641	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G049281	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G073908	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G102465	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G106165	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G118241	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G120587	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G126541	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G131315	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G136495	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G159016	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G377443	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G386155	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G432631	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G034598	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G117405	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G121514	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G134251	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G860235	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G063244	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G076544	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G085885	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G087570	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G132811	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G167521	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G329306	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G138572	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G006107	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G070807	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G078832	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G367206	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G057329	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G007486	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G118687	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G146190	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G049525	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G036720	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G031204	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G115757	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G153991	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G096585	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G154685	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G047590	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G084547	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G048277	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G009928	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G010491	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G014055	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G019876	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G023387	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G053023	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G066612	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G070343	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G082886	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G131202	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G144653	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G150091	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G159145	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G170008	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G174444	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G177937	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G181258	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G424053	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G436084	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G436199	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G701204	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G004847	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G014832	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G052796	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G110286	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G148387	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G148867	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G150295	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G172357	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G303536	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G337706	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G371063	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G403680	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G442791	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G457898	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G469994	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G470756	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G480903	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G860607	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G892308	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC208327.4_FG002	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC226221.2_FG011	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G013695	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G022248	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G880300	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC209257.4_FG003	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G009804	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G009968	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G010319	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G032763	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G034283	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G041809	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G135367	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G156754	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G343519	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G362281	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G362693	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G383680	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G395535	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G431344	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G007385	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G014076	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G033829	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G087759	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G091481	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G134889	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G163421	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G176443	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G307262	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G321220	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G439545	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC199571.3_FG004	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G008647	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G138616	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G159369	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G170845	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G389173	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC191246.3_FG004	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC199571.3_FG004	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
AC217311.3_FG007	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G002578	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G002595	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G008647	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G009157	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G014076	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G021687	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G033198	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G033829	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G036025	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G044608	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G071996	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G084254	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G086656	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G087759	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G091481	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G110742	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G111501	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G128171	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G128520	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G134889	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G138616	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G146673	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G147210	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G155675	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G159369	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G162441	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G163074	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G163421	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G170845	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G307262	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G321220	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G348584	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G376542	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G381059	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G389173	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G390998	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G404011	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G439545	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G453379	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G465689	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G812270	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM5G850904	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM6G101378	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G073628	KEGG_CHAPERONES_AND_FOLDING_CATALYSTS	KEGG
GRMZM2G147752	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G016241	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G019207	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G025190	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G028556	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G028821	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G032856	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G042040	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G042639	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G043291	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G044383	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G052571	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G052625	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G054653	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G056388	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G066369	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G077183	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G077206	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G096153	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G096247	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G096269	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G097989	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G116273	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G119499	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G122488	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G126763	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G126781	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G127789	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G129357	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G132093	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G145069	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G146246	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G146475	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G146887	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G146913	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G149182	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G150474	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G156877	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G161827	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G161891	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G161905	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G162486	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G175134	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G178079	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G302373	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G308687	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G330635	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G335618	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G338131	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G363540	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G403652	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G416632	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G428168	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G475059	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G480439	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM5G895383	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
AC191748.3_FG001	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
AC196135.3_FG006	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
AC207236.3_FG009	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
AC208559.3_FG003	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
AC209621.2_FG002	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
AC209755.3_FG001	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
AC234164.1_FG003	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G016241	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G019090	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G019207	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G022934	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G025190	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G028556	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G028821	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G029559	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G032856	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G041685	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G042040	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G042548	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
GRMZM2G043650	KEGG_CHEMICAL_CARCINOGENESIS	KEGG
