Gene	Gene set name	Category
Solyc02g093500.2	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
Solyc03g006980.2	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
Solyc05g013680.2	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
Solyc05g013690.2	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
Solyc05g050210.2	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
Solyc06g073100.2	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
Solyc08g062280.1	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
Solyc11g069010.1	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
Solyc02g094120.2	KEGG_SULFUR_METABOLISM	KEGG
Solyc11g065620.1	KEGG_SULFUR_METABOLISM	KEGG
Solyc02g032860.2	KEGG_SULFUR_METABOLISM	KEGG
Solyc02g080640.2	KEGG_SULFUR_METABOLISM	KEGG
Solyc03g031620.2	KEGG_SULFUR_METABOLISM	KEGG
Solyc06g082810.2	KEGG_SULFUR_METABOLISM	KEGG
Solyc09g018760.2	KEGG_SULFUR_METABOLISM	KEGG
Solyc09g018780.2	KEGG_SULFUR_METABOLISM	KEGG
Solyc07g061960.2	KEGG_SULFUR_METABOLISM	KEGG
Solyc12g011430.1	KEGG_SULFUR_METABOLISM	KEGG
Solyc00g203660.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc01g007330.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc02g063150.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc02g077860.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc02g085950.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc03g034220.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc04g039840.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc07g017950.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc07g021190.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc07g021200.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc10g047430.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc11g013730.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc12g062420.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc12g062540.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc12g062550.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc12g062560.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc04g009900.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc04g009910.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc04g076880.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc05g055050.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc12g088160.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc01g097460.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc01g097800.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc02g069620.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc04g047740.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc05g008370.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc09g059710.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc09g059720.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc08g076220.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc03g120990.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc05g050120.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc08g066290.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc08g066360.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc12g008430.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc12g044600.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc01g094200.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc03g116400.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc05g053450.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc08g013860.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc09g091040.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc01g111120.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc04g011510.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc06g005490.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc09g064340.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc10g054870.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc03g115820.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc05g007260.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc03g071590.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc11g007990.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc07g066600.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc07g066610.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc09g008130.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc02g020940.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc04g009030.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc04g082630.2	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc12g094640.1	KEGG_CARBON_FIXATION_IN_PHOTOSYNTHETIC_ORGANISMS	KEGG
Solyc02g067440.2	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG
Solyc02g087740.2	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG
Solyc03g113130.2	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG
Solyc03g114510.2	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG
Solyc07g055150.2	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG
Solyc10g007990.2	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG
Solyc03g094010.2	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG
Solyc05g052100.2	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG
Solyc06g033860.1	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG
Solyc07g041900.2	KEGG_APOPTOSIS	KEGG
Solyc07g041910.2	KEGG_APOPTOSIS	KEGG
Solyc07g041920.2	KEGG_APOPTOSIS	KEGG
Solyc08g005180.1	KEGG_APOPTOSIS	KEGG
Solyc01g110110.2	KEGG_APOPTOSIS	KEGG
Solyc04g080960.2	KEGG_APOPTOSIS	KEGG
Solyc09g018260.1	KEGG_APOPTOSIS	KEGG
Solyc01g017610.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc01g017620.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc05g031600.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc06g071640.2	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc04g011350.2	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc05g054640.2	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc02g005390.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc02g005400.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc02g005410.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc06g008050.2	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc06g065630.2	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc06g083700.2	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc08g065700.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc08g068160.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc09g064160.2	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc09g074430.2	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc09g091090.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc09g091720.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc09g091870.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc01g107700.2	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc10g049970.1	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc04g005090.2	KEGG_TRYPTOPHAN_METABOLISM	KEGG
Solyc03g097780.2	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_-_GANGLIO_SERIES	KEGG
Solyc06g074370.1	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_-_GANGLIO_SERIES	KEGG
Solyc02g094500.2	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_-_GANGLIO_SERIES	KEGG
Solyc05g041410.1	KEGG_GASTRIC_ACID_SECRETION	KEGG
Solyc06g005980.2	KEGG_BIOFILM_FORMATION_-_PSEUDOMONAS_AERUGINOSA	KEGG
Solyc06g006100.2	KEGG_BIOFILM_FORMATION_-_PSEUDOMONAS_AERUGINOSA	KEGG
Solyc12g010180.1	KEGG_BIOFILM_FORMATION_-_PSEUDOMONAS_AERUGINOSA	KEGG
Solyc03g096730.2	KEGG_BIOFILM_FORMATION_-_PSEUDOMONAS_AERUGINOSA	KEGG
Solyc03g113790.2	KEGG_BIOFILM_FORMATION_-_PSEUDOMONAS_AERUGINOSA	KEGG
Solyc06g051270.2	KEGG_BIOFILM_FORMATION_-_PSEUDOMONAS_AERUGINOSA	KEGG
Solyc09g011220.2	KEGG_BIOFILM_FORMATION_-_PSEUDOMONAS_AERUGINOSA	KEGG
Solyc02g063220.2	KEGG_BIOFILM_FORMATION_-_PSEUDOMONAS_AERUGINOSA	KEGG
Solyc02g086090.2	KEGG_BIOFILM_FORMATION_-_PSEUDOMONAS_AERUGINOSA	KEGG
Solyc06g060100.2	KEGG_BIOFILM_FORMATION_-_PSEUDOMONAS_AERUGINOSA	KEGG
Solyc01g108630.2	KEGG_NITROGEN_METABOLISM	KEGG
Solyc10g050890.1	KEGG_NITROGEN_METABOLISM	KEGG
Solyc11g013810.1	KEGG_NITROGEN_METABOLISM	KEGG
Solyc03g063560.2	KEGG_NITROGEN_METABOLISM	KEGG
Solyc09g090430.2	KEGG_NITROGEN_METABOLISM	KEGG
Solyc02g091120.2	KEGG_NON-HOMOLOGOUS_END-JOINING	KEGG
Solyc07g017990.2	KEGG_NON-HOMOLOGOUS_END-JOINING	KEGG
Solyc07g018000.2	KEGG_NON-HOMOLOGOUS_END-JOINING	KEGG
Solyc11g006010.1	KEGG_NON-HOMOLOGOUS_END-JOINING	KEGG
Solyc11g066370.1	KEGG_NON-HOMOLOGOUS_END-JOINING	KEGG
Solyc12g026420.1	KEGG_NON-HOMOLOGOUS_END-JOINING	KEGG
Solyc03g079850.2	KEGG_CIRCADIAN_ENTRAINMENT	KEGG
Solyc05g018300.2	KEGG_CIRCADIAN_ENTRAINMENT	KEGG
Solyc02g043830.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc02g043860.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc04g015680.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc04g015690.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc01g066620.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc04g078920.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc06g009160.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc07g019670.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc08g068390.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc12g007170.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc12g099440.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc01g011200.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc01g011320.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc01g096190.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc01g097400.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc01g097420.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc02g030500.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc02g030510.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc02g064680.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc02g090560.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc02g092450.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc03g059360.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc03g123890.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc04g016260.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc04g077870.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc05g053520.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc07g008320.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc07g022770.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc07g022780.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc07g022790.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc07g026720.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc07g026730.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc07g065300.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc09g082870.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc09g082880.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc09g082890.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc10g079300.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc11g072880.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc01g098950.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc02g020940.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc03g111000.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc03g111010.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc04g009030.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc04g082630.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc05g005820.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc05g014470.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc05g014480.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc06g071920.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc10g005510.2	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc12g094640.1	KEGG_ALZHEIMERS_DISEASE	KEGG
Solyc01g005120.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc01g081060.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc01g099630.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc01g106650.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc02g080160.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc02g091920.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc03g031800.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc03g093080.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc03g093110.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc03g093120.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc03g093130.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc03g098430.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc04g008210.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc05g005680.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc05g046290.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc05g053700.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc06g083400.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc07g006850.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc07g006860.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc07g006870.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc07g009380.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc07g052980.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc07g055990.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc07g056000.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc08g076080.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc09g008320.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc09g092520.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc10g005350.2	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc11g017450.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc11g040140.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc11g065600.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc11g066270.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc12g007250.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc12g007260.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc12g007270.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc12g011030.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc12g017240.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc12g098610.1	KEGG_PLANT_HORMONE_SIGNAL_TRANSDUCTION	KEGG
Solyc01g068160.2	KEGG_PENICILLIN_AND_CEPHALOSPORIN_BIOSYNTHESIS	KEGG
Solyc04g049620.2	KEGG_PENICILLIN_AND_CEPHALOSPORIN_BIOSYNTHESIS	KEGG
Solyc11g006550.1	KEGG_CAFFEINE_METABOLISM	KEGG
Solyc01g080940.2	KEGG_CAFFEINE_METABOLISM	KEGG
Solyc05g006140.1	KEGG_GLUCOSINOLATE_BIOSYNTHESIS	KEGG
Solyc05g006150.1	KEGG_GLUCOSINOLATE_BIOSYNTHESIS	KEGG
Solyc08g006400.1	KEGG_GLUCOSINOLATE_BIOSYNTHESIS	KEGG
Solyc04g005360.1	KEGG_GLUCOSINOLATE_BIOSYNTHESIS	KEGG
Solyc04g005370.2	KEGG_GLUCOSINOLATE_BIOSYNTHESIS	KEGG
Solyc04g025410.1	KEGG_GLUCOSINOLATE_BIOSYNTHESIS	KEGG
Solyc08g083450.1	KEGG_GLUCOSINOLATE_BIOSYNTHESIS	KEGG
Solyc12g005170.1	KEGG_GLUCOSINOLATE_BIOSYNTHESIS	KEGG
Solyc01g011430.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc03g083380.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc06g066630.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc07g065060.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc07g065070.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc10g009430.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc11g012200.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc11g012210.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc11g012220.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc11g012230.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc11g012240.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc11g012250.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc11g012260.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc12g089050.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc00g042850.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc00g058900.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc00g209460.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc01g009500.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc01g059840.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc01g067380.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc01g094570.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc01g104310.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc01g109720.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc01g111960.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g065710.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g068070.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g071610.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g071620.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g071640.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g071680.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g071690.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g071700.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g071710.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g071720.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g077330.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g077340.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g083160.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g090210.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g090920.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g090930.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g090940.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc02g094040.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc03g005020.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc03g005900.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc03g005910.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc03g025510.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc03g115960.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc03g119720.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc03g121170.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc03g121180.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc03g123390.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc03g123750.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc04g007440.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc04g050570.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc04g050730.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc04g074220.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc04g078800.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc04g081760.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc04g081770.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc04g081780.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc04g081790.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc04g081800.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc05g005000.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc05g043320.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc05g043330.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc05g051280.2	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
Solyc05g053750.1	KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	KEGG
