Gene	Gene set name	Category
LOC_Os01g46610	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os01g05810	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os01g05820	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os01g27260	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os01g70770	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os01g14580	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os02g14190	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os02g28110	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os02g34810	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os02g38840	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os02g44500	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os02g55140	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os02g56850	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os03g06740	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os03g17480	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os03g17690	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os03g20300	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os03g24380	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os03g29950	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os03g50130	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os04g04980	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os04g14680	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os04g35520	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os04g38450	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os04g40874	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os04g42920	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os04g46960	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os04g51300	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os05g03820	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os05g49760	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os06g02144	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os06g03720	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os06g07210	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os06g08670	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os06g33710	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os07g22350	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os07g22600	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os07g28480	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os07g49400	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os08g41090	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os08g43560	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os08g44860	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os09g29200	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os09g37120	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os10g28000	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os10g38580	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os10g38740	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os11g29400	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os11g42350	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os12g07820	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os12g07830	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os12g16200	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os12g24650	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os06g14620	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os12g34380	KEGG_GLUTATHIONE_METABOLISM	KEGG
LOC_Os01g73580	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g32364	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g53000	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g54560	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g52450	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g63270	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g66940	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g57854	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g71320	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g53930	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g53990	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g44220	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g44340	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g09460	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g20980	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g21034	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g01590	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g02560	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g03870	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g09170	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g29530	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g32660	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g33110	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g44230	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g51070	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g51680	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g52710	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g53820	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g54890	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os02g58480	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g04770	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g11420	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g12360	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g14540	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g21250	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g22120	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g26910	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g28330	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g30000	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g31210	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g40720	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g49600	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g50480	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g52460	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g52630	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g53790	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g53800	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g55070	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g55090	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os03g56460	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os04g24430	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os04g33720	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os04g33740	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os04g36610	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os04g39900	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os04g43360	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os04g45290	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os04g54360	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os04g54810	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os04g56920	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os04g56930	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os05g09500	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os05g30350	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os05g44100	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os05g44600	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os05g44760	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os05g45590	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os05g50380	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os06g09450	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os06g11840	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os06g12450	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os06g12600	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os06g14510	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os06g46284	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os06g46340	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os06g49970	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os06g51084	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os06g51160	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os07g09890	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os07g13980	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os07g26540	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os07g42490	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os07g43160	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os07g43390	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os07g46790	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os07g48370	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os08g02120	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os08g20660	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os08g23780	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os08g25734	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os08g31980	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os08g34580	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os08g34900	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os08g36900	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os08g37380	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os08g39860	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os08g40930	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g08072	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g12660	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g20390	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g23350	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g29070	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g29404	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g31430	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g32670	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g36060	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g36190	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g38030	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os09g39570	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os10g11140	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os10g17650	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os10g26680	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os10g30156	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os10g37660	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os10g40550	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os10g41550	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os12g25690	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os12g25700	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os12g37660	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os12g38930	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG
LOC_Os01g68324	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os01g11070	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os01g69210	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os02g05320	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os02g26814	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os02g38140	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os02g46320	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os02g55470	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os02g58590	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os03g08300	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os03g11720	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os03g17940	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os03g30934	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os03g36730	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os03g60700	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os03g60939	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os04g32550	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os04g40150	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os04g42490	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os04g46050	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os04g49960	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os04g51690	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os04g57890	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os05g11850	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os05g23600	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os05g44360	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os06g13650	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os07g07010	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os07g10830	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os07g30250	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os07g46640	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os12g39340	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os12g41780	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os02g04725	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os02g51420	KEGG_N-GLYCAN_BIOSYNTHESIS	KEGG
LOC_Os01g66700	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os01g72340	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os03g11980	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os04g46370	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os05g02510	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os05g27960	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os05g34320	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os05g46200	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os07g38790	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os09g34920	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os10g05069	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os11g32260	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG
LOC_Os01g49320	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g52450	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g66700	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g66940	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g64110	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g03710	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g71320	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g53930	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g44220	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g09460	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g07910	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g62840	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os01g59930	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os02g02560	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os02g04840	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os02g29530	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os02g39330	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os02g54890	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g02410	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g11050	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g11980	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g14540	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g16150	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g17000	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g21250	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g30000	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g31210	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g40720	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g50480	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g52460	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g55070	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g56460	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os03g61710	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os04g41620	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os04g41680	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os04g51880	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os04g52370	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os04g52730	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os04g54360	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os04g54810	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os04g58580	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os05g02510	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os05g09500	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os05g32140	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os05g33130	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os05g33140	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os05g34320	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os05g40990	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os05g44760	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os05g45590	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os05g50380	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os05g51670	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os06g04620	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os06g12600	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os06g14510	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os06g28194	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os06g44260	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os06g44270	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os06g48760	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os06g48940	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os06g51160	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os07g04690	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os07g07550	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os07g09720	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os07g09890	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os07g13980	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os07g26540	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os07g38790	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os07g48370	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os08g02120	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os08g03570	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os08g10600	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os08g23780	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os08g25734	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os08g28730	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os08g37380	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os09g12660	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os09g15420	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os09g22090	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
LOC_Os09g29070	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG
